Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
3964.470587,yes,yes,1934,21500,2,0,0,0,Hi all  <br/>  <br/> I'm wondering if anyone can help me with advice. <br/>  <br/> I'm in the UK and read the posts here once or twice a month when I am able  and have learnt a lot in the past 2 years  thanks. <br/>  <br/>  <br/> I'm usually not well enough to type but would really like help at the moment. <br/>  <br/>  <br/> I've been ill now for 19 years  daignosed with Lyme and Bartonella in 06  and started treatment in 07. <br/>  <br/>  <br/> I've been on Rifampicin  Tinidazole and a protein pump inhibitor for the last 18 months  with 6 months of Levo (ending Sept 08).   <br/>  <br/>  <br/> I've been improving slightly with some major relapses (lasting 2 - 3 months) so don't know if I'm killing or just managing. <br/>  <br/>  <br/> My doctor wants me to either double the Rifampicin (to 600mg) or to add in Artesunate. <br/>  <br/>  <br/> I think that for malaira Artesunate needs to be taken with other meds to prevent resistance? does anyone know if this is the case for Lyme Disease  or whether Artesunate wold work well with Rifamicin and Tinidazole? <br/>  <br/>  <br/> (I have some cardiac issues  so I think he was being careful). <br/>  <br/>  <br/> I would really appreciate any ideas about whether either of these would be a good option  or whether I should be looking at changing the whole regime altogether. <br/>  <br/>  <br/> Just feeling a bit hopeless at the moment <br/>  <br/>  <br/> Thanks  Alice <br/>  <br/>  <br/> previous meds: IV Ceftriaxone (7 weeks); Doxy & Rif (8 weeks); Levo  Tini  Rif  & PPI (6 months) <br/>  <br/>  <br/> (Lots of symptoms gone over past 2 years  including neck arching (after Ceftriaxone) and most arthritis better over past 9 months. <br/>  <br/> some remaining symptoms are: fluey  but a lot briefer than before  lot of glands up when bad  feet really painful  loads of small nodules along back of legs and forearms  lots of hard areas all over body which come and go ),5,7,0.12173913,Training,Training
3967.452189,yes,yes,1388,54764,2,0,0,0,I would really appreciate anyones input on this. <br/>  <br/> I was recently told by my llmd that I need to go on mepron  zithro and artemesinin for a babs test result that is inconclusive. My ins wont pay unless there is a very positive bld smear. <br/>  <br/> With that and all of the supp's  bld tests  etc it is going to be around $8 ooo for the first 5 months. I priced things through canada pharmacy online. <br/>  <br/> My husband and I can do that with savings  but then she said if it doesnt work  we will go to iv. <br/>  <br/> This is all to treat the babs  then after I still have to treat the lyme! <br/>  <br/> There is no guarantee that this will even work. If we start off with this  we cant afford to go on and do any more treatment. <br/>  <br/> I was bit by a tick when I was 8 yr old. Had lots of symptoms  no lyme test. I am now 37.  <br/>  <br/> Has it hoestly been too long to realistically expect a cure with antibiotics? <br/>  <br/> We have 3 kids and I hate to spend every penny on this when I feel like it's a gamble (not much of a gambler... never even bought a lotto ticket:).  <br/>  <br/> does anyone know of a cheaper place for meds? <br/>  <br/> Has anyone heard of someone having it this long and getting better? <br/>  <br/> Is there some way to  make  a test come back positive with supp.  antibiotic manipulation? <br/>  <br/> Thanks  <br/> Christine,9,9,0.092936803,Training,Training
3989.449631,yes,yes,435,103678,2563,0,0,0,In the big picture of things this is small potatoes. <br/>  <br/> But  I was on the Cowden protocol for 3 months and got use to not having that yucky taste in my mouth from ABX. <br/>  <br/> Well  my lyme doc added a couple of abx to the protocol and that yucky taste in my mouth is back. <br/>  <br/> I have tried almond butter but that did not help. <br/>  <br/> Any suggestions on how to get that taste out of mouth or cover it up??,9,8,0.090909091,Training,Training
4015.884351,yes,yes,1924,62369,2,0,0,0,Hello all  <br/>  <br/> When I was 18  4 years ago  I was diagnosed with Lyme's disease after being mis diagnosed originally.   <br/>  <br/> Because the test was originally a false negative  I was lead to believe there wasn't a problem  and the disease was allowed to go un treated for quite a few months.   <br/>  <br/> After a second look into what was wrong with me  they took more blood  and I was told this time what was wrong.   <br/>  <br/> I was prescribed antibiotics for 2 to 3 weeks if I remember correctly.   <br/>  <br/> I finished them  and seemed to go back to normal and thought all was well.   <br/>  <br/> I lost 60 pounds in the span of just a few months.   <br/>  <br/> About 2 years ago I started getting joint pains  fatigue  and I developed a rash on my hands.   <br/>  <br/> I went to the doctor about the rash  but did not link the two  and didn't really know at the time that Lymes could be showing itself again with the joint pain.   <br/>  <br/> I was prescribed  again  by a different doctor  the incorrect medication for my hands  as I still have the skin problem.   <br/>  <br/> I am now 22  and the last few months have gotten un bearable with the pain.   <br/>  <br/> I am not able to walk down stairs without lifting my body on the railings  I cannot run  when I sit  I feel spiking pains in differnet parts of my legs and arms  and I limp on the left leg terribly.   <br/>  <br/> I believe I need to see a specialist  because normal doctors have dropped the ball time and time again with this disease  but I'm not sure exactly who I should be looking to see.   <br/>  <br/> Should I be looking towards a doctor who specializes in bone and joint problems?   <br/>  <br/> Is it going to be too late for me to fully recover  or is their still a chance to make a full recovery after treatment? <br/>  <br/> Thank you all. <br/>   <br/>   [ 02-23-2009  12:31 AM: Message edited by: Jersey5.0 ] ,6,9,0.08913649,Training,Training
4017.937709,yes,yes,1574,19775,7,0,0,0,My wife just got diagnosed with lyme a week ago.  We've concluded she's in the late stage.   <br/>  <br/> About 11 months ago she had bad headaches that we had checked out and were attributed to sinus issues (had an MRI done  etc.)  They went away with sinus treatment.  Though looking back  those could have been her first symptoms of lyme. <br/>  <br/> About 2 weeks ago her knee swelled and about 1.5 weeks later after a bunch of doctor visits they did a lyme test and it came back positive. <br/>  <br/> I'm just curious what some people with experiene can tell us about what to expect going forward  especially symptom wise.   <br/>  <br/> She has never shown any other signs other than what I stated above; no fatigue  nothing other than the headaches and swollen knee. <br/>  <br/> She has a 30 day script for Doxycycline  and her Primary Care (who is not a LLMD) wants to see her again in the last week of the script  probably to give her more (he said that). <br/>  <br/> We are looking for a LLMD and probably will be contacting one in the next few days. <br/>  <br/> The Local Health Dept. called to register her case  the woman whom my wife talked to seemed pretty knowledgeable and gave us a LLMD's name  she also said that my wife was in the  Late Stages  but also said that the good news was her  Levels were low .  My wife didn't ask enough questions and neither of us know what was meant by that.  I can only assume she meant the antibodies to the lyme.  Please correct me if I'm wrong or let me know what was meant by this.  Thanks in advance for any help!,21,18,0.047457627,Training,Training
4033.258565,no,yes,244,8015,3,0,0,0,The thread about wierd symptoms is a great one- and cave76's response to our fellow lymie being dismissed with  benign vertigo  really cracked me up.  So here we go: What is the most outrageous thing YOU ever heard come out of a doctor's mouth?,402,44,0,Training,Training
4041.328275,yes,yes,836,61298,8,0,0,0,Hi - I'm just scanning through the support groups because I've been on heavy duty abx for a couple of months now - and feeling as if they are just making me sicker.  <br/>  <br/>  <br/> I tested positive for Lyme (Igenex) this January - and I suspect I was infected 03/2008.  <br/>  <br/>  <br/> I had 3 weeks of doxy from a ER physician- but am now on ~400mg doxy  200 plaquenil  400 probenecid/omincef and clarithomyocin.  <br/>  <br/>  <br/> I take physician rec'd supplements (glutathione  NAC  Selenium  Mg  zinc) + three probiotics 2X daily) - and have horrible GI problems (diarrhea)  <br/> **************************************** <br/>  <br/> My LLMD has tried switching up meds - but that was worse.  <br/>  <br/>  <br/> I guess I'm wondering - do I just have to bite the bullet and deal?  <br/>  <br/> Thanks for any insights,3,6,0.11971831,Training,Training
4046.096644,yes,yes,2001,79197,11,0,0,0,Hi guys  <br/>  <br/> My brain is not working  and I am fighting panic about it.  I have a question  but I am struggling to compose it with enough but not TMI. <br/>  <br/> I have a cool  obviously lyme friendly doc who started me on doxy 150mg 2x/day a week ago on suspicion of neuro lyme.  My WB came back reactive only to band 41. <br/>  <br/> I have been pretty sick for the past month  I think I may be worse now (herx?) but I'm not sure if I am or if it's just more of the same.  I had an episode like this last October  and was unable to drive or participate in life much for about 2 months.  Then it lifted  and we thought it was because of the bio-identical hormones the doc started me on. <br/>  <br/> Okay  here's my question: I think I want to see a LLMD.  My primary doc is super cool  but if this IS lyme  this doc (kind of) missed it the first time it surfaced  and maybe I would be best served by a lyme specialist. <br/>  <br/> Okay  now here is my question  really:  how do I go about getting one?  Lou sent me a list (thank you) of llmd's.  They are clustered in the DC area  which is about 3-4 hrs from me.   <br/>  <br/> Should I start calling the ones that are geographically closest to me  and see what happens?  Are all the llmd's on the list equally good?   <br/>  <br/> I feel like a five year old.  Can't think my way out of a paper bag  no problem-solving skills  can't remember my own symptoms/med history  can barely comprehend half the posts I read here.   <br/>  <br/> I'm scared.  I think I need to be in the care of somebody that can do some thinking for me (which is a scary thought in itself!).   <br/>  <br/> I know this sounds ridiculous  but can somebody propose a next step for me?  Not a comprehensive list of options  but just a simple logical next step in getting an llmd? <br/>  <br/> Thank you.  My heart goes out to all of you who suffer.  From reading your posts  I know how very fortunate I am in many ways  and how much worse it could be.  Hugs to you!,8,17,0.051413882,Training,Training
4062.16859,yes,yes,503,95711,11,0,0,0,Hi  I 'm new here and I need some help.  I have candida and have been doing the diet/cleanses for 4 months now.  I have not felt any better so my doctor did a CD 57 test (through Quest) and my level was 56 and normal is 60-200.  He want's to start me on a strong antibiotic  I'm nervous about doing this because antibiotics feeds candida.  Has anyone else had this test done  does this mean I have lyme?  Does anyone else have candida  how do you deal with not making candida worse while on antibiotics?,5,96,0,Training,Training
4070.647301,yes,yes,407,56306,251,0,0,0,I have Lyme. Both my son's were just tested. Here are their results. My natural dr did the test and says it's positive and also concidered their symptoms. We haven't been to the LLMD yet. What does everyone else think? <br/>  <br/> My oldest son's results: <br/> IGM:  41 ++  39 IND  31 IND <br/> IGG:  41 ++  39 IND  31 IND  <br/>  <br/> My youngest son's results: <br/> IGM:  41 +  39 IND <br/> IGG:  41 +,13,7,0.102564103,Training,Training
4072.861627,yes,yes,1047,32496,251,0,0,0,Both my boys have Lyme and so do I. <br/>  <br/> So they are on 1000mg of Biaxin per day.  <br/>  <br/> My youngest is 10. He has always had some troubles falling asleep like I do. But since we increased his Biaxin to the 1000mg dosage he has the worst insomnia and nightmares!  <br/>  <br/> He goes to bed then can't fall asleep for awhile. Then he wakes every night (for 2 weeks now) at 1:30am with a nightmare.  <br/>  <br/> Then he can't fall back to sleep for an hour or more. We have tried to watch tv  read a book and nothing works. Then he gets hungry and eats. <br/>  <br/> The both of us have to sleep all day to recover. It's made my fatigue worse and I can't function. <br/>  <br/> So the LLMD isn't in until Monday. I am thinking of backing him down to 750mg a day. He was ok at that dosage. Then call LLMD on Monday. <br/>  <br/> I wonder what else he can give him that works good? He has Mycoplasma too. I was really hoping this Biaxin would work for him! <br/>  <br/> Anyone else get this problem? Any advice? <br/>  <br/> Thanks!!,27,9,0.088235294,Training,Training
4084.420082,no,yes,433,133920,698,0,0,0,I want to start a local support group in my area. The closest locations are over an hour away. I live in a heavy tick area (we have the second most reports of Lyme in our county) <br/>  <br/> The thing is that I am relatively new to Lyme disease. Is this going to pose a problem? <br/>  <br/> I just thought even if a few Lymies got together to discuss what everyone is going through etc. <br/>  <br/> Any advice appreciated. Melissa,21,11,0.072289157,Training,Training
4095.000163,yes,yes,797,57077,1,0,0,0,I live in the woods of one of the worst lyme areas (Ulster county  NY) in the US.  I love to hike and spend as much time as possible in the woods. <br/>  <br/> I am not sure what to do to protect myself against Lyme Disease.  I try to wear pants  tuck in my socks  do tick checks every day  etc.  Does anybody know of any other preventative measures I could take?  Herbs?  etc?  I get paranoid every time I step outside of my home!  I have chickens and guinne fowl which are supposed to eat a lot of ticks but they only protect the area directly surrounding my home. <br/>  <br/> I don't want to move and spend my life in a concrete jungle.  I love living in the country.  I love where I live.  But I don't want to spend the rest of my life with Lyme Disease either.   <br/>  <br/> Thanks! <br/> A,3,18,0.044585987,Training,Training
4096.99872,yes,yes,429,1149,76,673,0,0,Okay  I got my secind round of drops and the tesing said I cleared everything that showed up on the last est including all food and mold substances. <br/>  <br/> I tested this time for two industrial toxins mercury and tin and 7 chemicals theyc an't name. <br/>  <br/> Just those two industrial toxins. <br/>  <br/> Is this what everyone else got too? <br/>  <br/> Seems kinda funny that I cleared so much and still feel so sick.,724,7,0.102564103,Training,Training
4097.098162,yes,yes,603,113476,173,7,0,1,Thanks! <br/>  <br/> I've never needed to be on abx for more than a week  so I got nervous when I read that digestive issues can arise. <br/>  <br/> Random tacked on Q:  If it is in a PM  can I say who my LLMD is? <br/>  <br/> I have another post in which I mention that I had no exam (or even vitals measured) at my first appointment  but I have heard from several others that he is really good. <br/>  <br/> I have a phone consult with him at the end of the month and will ask about probiotics.  In the meantime  I'll careful review the above suggestions and apply as appropriate. <br/>  <br/> Thanks!,8,9,0.085470085,Training,Training
4099.665041,yes,yes,559,113995,21,0,0,0,I am in online high school  and I go to my uncles house 3 days a week to meet with my tutor who helps me focus  because my neuro stuff from Lyme...I can't without her.  <br/>  <br/> I just don't have the energy  but I HAVE to graduate!  <br/>  <br/> My question is...how does everyone force themselves to push through something you know you *have* to do  but don't have the energy to do it.  <br/>  <br/> Half the time  I go and fall asleep in the chair. It is no fun!  <br/>  <br/>      <br/>   <br/>   [ 15. May 2008  02:42 PM: Message edited by: knshore ] ,9,8,0.093457944,Training,Training
4117.364933,yes,yes,2529,93242,7,0,0,0,Hi  I am a new member from England hoping to receive some help and guidance from other members and experts. We have NO lyme Paediatricians in the UK  and are having to learn about Lyme mainly from the internet! <br/>  <br/> Our issue is that whilst our UK paediatrician (he has NO experience of Lyme himself) has received guidance for our son's treatment from a US Lyme Paediatrician  and has agreed to follow it  he has NOT taken the US doc's advice for treating our daughter as her symptoms are less convincing to him. We are now considering self treating her by buying drugs off the internet  which is a frightening prospect! However  WITHOUT a UK docs agreement to treat  we are totally on our own. <br/>  <br/> Both children's history as follows:  <br/> Our 5yr old son was bitten as a baby  we were given incorrect advice at time of bite by British medical profession and told to leave tick attached  cover with vaseline  and no abx prescribed. He has now been diagnosed with Lyme and Babesia with positive bloods from Igenex  iritis and neuro pyschiatric problems  among many other sypmtoms. He is receiving treatment now thankfully and is slowly improving. <br/>  <br/> My worry and questions relate to my 3yr old daughter. She has no history of tick attachment  however obviously same genetic make up and lifestyle/rural exposure. We recently had Igenex test results as follows for her: <br/> Western Blot IGM <br/> 31 IND <br/> 39 IND <br/> 41 ++ <br/>  <br/> Western Blot IGG <br/> 39 IND <br/> 41 +++ <br/> 45 ++ <br/>  <br/> Serum PCR <br/> Genomic Negative <br/> Plasmid Positive <br/> Positive confirmed by Southern Dot Blot <br/>  <br/> Babesia Fish RNA = Negative <br/> Babesia Duncani: <br/> IGM 1:20 Titer <br/> IGG 1:80 Titer <br/>  <br/> Her symptoms are mild and have only been noted by me since early October 2008. The most consistant being  dry cough  pale complexion and dark under eyes. Over Christmas she developed a rash that was mottled and spread up her right leg  down her left  then up her trunk  down her arms and finished by spreading across her cheeks and nose. She is off her food. On occasions she has mentioned her throat  leg and feet hurt. Frequently she complains of feeling sick  and has been on occasions  and generally she has become more irritable. <br/>  <br/> We desperately don't want her to get as sick as her brother  however  do not wish to treat her without UK medical help (or unnecessarily).  <br/>  <br/> What should we do? We would welcome any thoughts on this. Many thanks,2,12,0.072562358,Training,Training
4117.850395,no,yes,292,5769,7,0,0,0,I was wondering if there were other diseases or infections out there that can cause you to have a positive band on the lyme test?  <br/>  <br/> I know people have said band 41 isn't only specfic to lyme. <br/>  <br/>  Are there other bands that are not specfic to lyme also on the igg or igm?,19,10,0.070175439,Training,Training
4124.97218,yes,yes,1533,94167,1,0,0,0,I was diagnosed with Lyme within a few weeks of contracting it in 2005 and given 3 weeks of antibiotics. It was confirmed with a blood test at 6 weeks.   <br/>  <br/> I had all the flulike symptoms  fever  pains  and hubby said I looked like a Target advertisement with bullseye rashes all over my body (they only showed up in the evening for some reason). <br/>  <br/> I remember feeling better after the antibiotics  but I suspected problems when it took 6 months for all the pains to go away.  I also got pneumonia in that time period.   <br/>  <br/> A year after diagnosis I had a strange and sudden surge in allergies that took months to properly diagnose. <br/>  <br/> The biggest problem is ongoing fatigue and sleep problems.  I used to have winter depression that I took care of with noon walks and heartrate-pushing exercise on my excercise bike.  I now simply fight year round to feel normal and the walks and exercise don't cure it anymore. <br/>  <br/> The only testing that has really shown anything wrong is extremely low cortisol (I do not have Addison's).  All my CBC and hormonal testing has been consistently normal. <br/>  <br/> I am a health nut and work with a nutritionist.  With a diet void of sugar and white flour  I eat almost a perfect diet and maintain a normal weight.  I exercise everyday and take a large regimine of high quality vitamins. <br/>  <br/> Having been diagnosed and treated that early  could Lyme possibly be the culprit or am I on a wild goose chase here? <br/>  <br/> Thanks so much.   ,4,15,0.058608059,Training,Training
4134.758707,yes,yes,723,10776,79,0,0,0,Am I just a very worried mother or could my baby have congenital Lyme? <br/>  <br/> I believe in my heart it can happen but of course the pediatrician told me it isn't possible. <br/>  <br/> I have been sick for a few years but have not been diagnosed. <br/>  <br/> I did test positive on the WB 2 years ago but the ID Dr. said I didn't have it. <br/>  <br/> I had a baby 5 months ago and she is having lots issues that makes me wonder if she has Lyme. <br/>  <br/> Do you have a child with congenital Lyme? <br/>  <br/> Did he/she have any symptoms very young? <br/>  <br/> What were the symptoms? <br/>  <br/> Did he/she test positive? <br/>  <br/> How are they treating your baby? <br/>  <br/> Thanks! <br/>  <br/> Holly,37,5,0.15942029,Training,Training
4146.253925,yes,yes,2353,90353,26,0,0,0,Hi. First a little background: I started having weird symptoms in the Spring of 2000. I put myself into a constant state of panic thinking  <br/>  <br/> I had all these horrible diseases (MS  ALS). Some of the symptoms were muscle twitching  a feeling like my foot was asleep and I couldn't wake it up  hot sensations on the tops of my thighs  and several other little things that I can't even remember.  <br/>  <br/> In early 2001  I found an LLMD in Alabama and got tested. It was positive. I was on Zithromax and Flagyl from April-December. But I never really got sick.  <br/>  <br/> Th dr. even commented on that....why I didn't get sick  both before and during abx tx. I never felt bad and did all my usualy workouts during that time. Anyway  by the end of tx  most  if not all the stuff was gone. <br/>  <br/>  Throughout these last 8 years  I've had some of the same little things come and go  but never stay more than a week  if that. I even went back to him at one point to talk about it and he said he didn't think it was Lyme. <br/>  <br/> Now to the present: On Feb 8th  after my morning shower  I notced that my scalp felt more sensitive; not painful  just maybe slightly burning and just more sensitive. <br/>  <br/>  That night  it went into my face and felt like I had gotten some sun  which I hadn't. These feelings come and go  sometimes no scalp or face involvement  sometimes both  sometimes the cheeks  sometimes the lips  and so on.  <br/>  <br/> No rash. No itching. Over the past year or so  I've noticed that sometimes it seems like I can't type well  meaning I easily mispell words...or will be thinking 2 words in sentence but type one of the words twice...and then sometimes I get tongue tied.  <br/>  <br/> SOOOOOO.. could this be Lyme still??? I had convinced myself earlier today it was MS. Oh  back at the beginning of all this  I had a brain MRI which was normal.  <br/>  <br/> I've had MRI's of the spine since then due to a herniated disc and nothing was said about MS lesions  though I'm not sure if they went up any further than the lumbat area.  <br/>  <br/> The only reason I haven't already gone back to see the dr is $$$. I'm trying to get some credit cards paid off and I don't want the added debt. Thoughts?  <br/>  <br/>  <br/> Also  to answer a few questions  I did see an LLMD and was on 2 abx for 9 months.,5,17,0.051918736,Training,Training
4147.060639,yes,yes,485,57543,14,0,0,0,Hi All  <br/> Another question.  I have been getting these what it looks like is a scratch mark on my skin. On my back   shoulders  stomach.  <br/>  <br/> They start out as a red line under the skin  then they actually open to look like a paper cut then they crust and heal and go away. <br/>  <br/> These have come and gone over time for a couple of years now. <br/>  <br/> Have any of you experienced this with lymes?   <br/>  <br/> Thanks in advance for any information. <br/> -Mike,5,7,0.10989011,Training,Training
4153.820703,yes,yes,750,87894,1052,0,0,0,So I was trying to pick up the living room last evening and I was listening to Delilah. It was commercial time and I really wasn't paying attention  until I heard.  For more information on CFS and the symptoms and how to get diagnosed  please go to .....  <br/>  <br/> Oh my goodness! Back in 1997 I didn't know anyone who was diagnosed with CFS like I was. <br/>  <br/> Too bad they don't know it's probably Lyme causing it  but at least they are on to something being wrong with people around here.  <br/>  <br/> I see it as a step in a direction at least  even if it's not the right direction. <br/>  <br/> Anyone else hear this advertisement? Too bad there wasn't one on Lyme  I probably would have passed out! <br/>  <br/> Take care  <br/> Ocean,4,10,0.078571429,Training,Training
4154.140058,yes,yes,1913,14296,3,0,0,0,Hi all.   <br/>  <br/> I recently found this site after someone told me that my symptoms could be related to lyme disease.  I did a little internet investigating  and here I am. <br/>  <br/> I've been having random shooting nerve pain for almost 2 years now.  It came on after a I had some pretty strong flu-like symptoms one weekend...aches  chills  fever  etc. The shooting nerve pains has gotten much worse over the last 6-8 months. The pain is not constantly there  but comes randomly  anywhere on my body and last just a few seconds. But  when it comes  it is sometimes very intense and sends a wave through my entire body. Overall  I have some days where I experience over 30 zaps in a day  maybe more. They almost feel electrical in nature. Also  when I'm active and/or busy  they are much less frequent. A couple more things...i get them while sleeping (but more so upon first waking up) and they are much more frequent after lunch. My job involves sitting at the desk for extended periods  which is the time when I seem to notice them more. <br/>  <br/> I have talked with doctor about it who eventually referred me to a neurologist. The neuro really didn't know what it was. They decided to do a brain MRI and other tests  which all came back normal. <br/>  <br/> Overall  i'm a healthy guy  30 years old  6'3  210 lbs. I played collegiate basketball and played professionally in Europe. I continue exercising to this day. My body feels okay  otherwise. I don't have any muscle weakness or anything like that.  I do have aches frequently in my lower back and I also get headaches quite frequently. <br/>  <br/> Other medical issues: I have had twitching in eyelids and other places in body. My only other condition that may have a relation is that I suffer from acid-reflux. I do take prilosec semi-regularly which helps. <br/>  <br/> I look forward to hearing from people. <br/>  <br/> Thanks <br/> CMT,5,20,0.044247788,Training,Training
4160.705464,yes,yes,279,33742,28,0,0,0,Is it typical for people with Lyme disease to  <br/>  <br/> have elevated cortisol morning levels and are  <br/>  <br/> symptoms worse at night? I seem to have crazy  <br/>  <br/> things going on between 12a-4a  insomnia   <br/>  <br/> increase in blood pressure and anxiety etc.,5,4,0.173913043,Training,Training
4164.393457,yes,yes,4514,9883,9,0,0,0,First of all hello my name is Matt  I'm from Kentucky  and I'm new to the forum.  I have come in in search of some answers to my current situation.  I apologize if this gets lengthy  I'll try to keep it short.   <br/>  <br/>  <br/> In a nutshell I was diagnosed with multiple sclerosis in 2 days though my symptoms didn't start until being bit by a deer fly which can carry Lyme's disease.   <br/>  <br/>  <br/> To start I am an active healthy 24 year old male with no diseases or health problems (that I know of) and not on any medications.   <br/>  <br/>  <br/> So I work for the city and I am outside all day every day.  Monday  June 1st 2009 I had a bothersome deer fly buzzing around while I was mowing.  So I look down and he was sucking the blood from my left forearm.  I gave him a smack and went on about my business.   <br/>  <br/>  <br/> The next day (Tuesday) I go to work and notice that I have a golfball sized swelling under the bite location.  I also noticed a couple of small reddish brown spots on the inside of my elbow joint (same arm  about 6-8  from the bite) that were not there before.   <br/>  <br/>  <br/> So all was well until Wednesday.  Everything was fine and when I left home to go back to work after lunch I felt very sluggish and uncoordinated.  My boots felt very heavy and I seemed  out of it.   I continued to work and the symptoms somewhat went away until around 7:00 that night.   <br/>  <br/>  <br/> The feelings came back twice as bad as before.   Very sickly feeling with confusion and the right side of my body began to feel like it was shutting down.  Tingling right side of face/lips  weak arm and leg  and poor motor skills.  I took an advil and went to bed hoping it would go away.   <br/>  <br/>  <br/> Well when I awoke  it was still there.  I had trouble telling my arm/hand what I wanted it to do as well as my foot/leg which made walking difficult.  I went to the doctor and he did a blood test and ordered a CT scan.  He also noticed my right side/shoulder  slumping.    <br/>  <br/>  <br/> So the blood test came back negative and I went to have the ct scan with contrast done on my brain.  It came back that I had 2  spots  one on the left and one on the right.   <br/>  <br/>  <br/> The doctor assumed that I had a mild stroke.  Crazy to hear at 24 years old.  Anyway he ordered an MRI the next day to confirm.  So I take the MRI with contrast as well and wait for the results.   <br/>  <br/>  <br/> My regular doctor went on vacation and handed my case over to another doctor.  They call me and said that those 2  spots  are lesions of white matter on my brain.  They proceed to tell me that they have set up an appointment to see a neurologist  and that they think I have multiple sclerosis.   <br/>  <br/>  <br/> I went to see the neurologist which was very shady considering he was in a little shanty office using a school desk.  He didn't even have the equipment to observe the MRI scans.  He held them up to a light bulb and says  Yep looks like you have MS.   He proceeds to tell me that he's writing a prescription for steroids and Rebif so I could take shots every other day for my  MS.   He wanted me to start immediately.  It was like a punch in the face.   <br/>  <br/>  <br/> I tried to start taking the steroids to help my right side but they made me feel terrible.  Extreme back and leg pain as well as nausea and disorientation.   <br/>  <br/>  <br/> So I'm a little weary about them coming to these conclusions in 2 days time.  Especially when he said  I'll schedule for you to have a spinal tap but it doesn't matter because if it comes back positive or negative  you still have MS.   <br/>  <br/>  <br/> Saturday my right side functions seems to have return and I have since gone back to work.  I have been doing research on Lyme's Disease and my symptoms are very consistant with it.   <br/>  <br/>  <br/> I am seeing a NEW doctor Saturday which has seen Lyme's cases before to have some tests run to see if that what it is.  I also have another appointment scheduled for the 15th of July with another neurologist to get a second opinion on this multiple sclerosis.   <br/>  <br/>  <br/> I'm not in denial it just seems like I was diagnosed really fast without having tests to rule out possible Lyme's disease.  The last thing I want is to give myself shots to treat something I may not even have.   <br/>  <br/>  <br/> Thanks again and sorry that my story is so long       <br/>   <br/>   [ 06-17-2009  11:57 AM: Message edited by: mtm ] ,41,14,0.062426384,Training,Training
4166.135118,no,yes,136,69816,35,77,0,0,Curioser: <br/>  <br/> Just some ideas.  Havn't gotten to this point yet but maybe the salt and C protocol would be the least expensive?,98,7,0.083333333,Training,Training
4175.753348,no,yes,324,10547,35,0,0,0,please email me and tell me how much doxy you were on and for how long.   <br/>  <br/> I am freaking out because I cannot possibly travel to see LLMD.  My PCP will treat me with whatever I ask  I just don't know what to ask for.  I am taking doxy 100mg twice a day and started that 3 days ago. <br/>  <br/> Thanks  <br/> Jen,4,10,0.075757576,Training,Training
4180.904614,yes,yes,527,68325,295,2,1,0,   quote:   Originally posted by jersey321: <br/>   Help!! looking for cheap ceftriaxone....I was just denied by my insurance company after 30 days of treatment.       www.infuserveamerica.com  do generic for $12.50 for 2gms - thats just the vial nothing else <br/>  <br/> If you want Branded Roche Rocephin 2gm with water for mixing and needle/syringe to give your infusion via 20ml bolus pls pm me as we have a spanish pharmacy in our village that supplies the whole kit for 26 Euro. <br/>  <br/> Hope that helps <br/> Rianna,7,11,0.069767442,Training,Training
4185.272627,yes,yes,260,21388,8,0,0,0,My husband's 3rd Elizah test was .98. <br/> He has had symptons for 2 years that we caqn remember. Pretty bad ones too. <br/> Would this test result be considered positive? <br/> I know that the scale is 1.0 is considerd the staring point of a positive readng.,11,11,0.0625,Training,Training
4186.968881,yes,yes,134,57095,739,8,0,1,i used carafete in the beginning with my ibuprofen <br/>  <br/> doxy never bothered me <br/>  <br/> has anyone else tried tigecycline?,9,3,0.181818182,Training,Training
4190.23268,no,yes,766,130848,776,10,0,0,lymednva  <br/>   It goes across my entire screen too but dont have to scroll back and forth.  I am so puter dumb   does different size monitors treat it differently hence small monitors have to scroll big ones NOT?? <br/>  <br/>   Also was wondering while talking monitors   is the large flat screen monitors easier to read for failing eyesight!!??? Larger size screen equal larger print???.  <br/>  <br/>  I bought a larger size monitor way back when like 10-12 years ago   but ancient NOW compared to today!! <br/>  <br/>   I agree scrolling back and forth to read a long thread I usually SOB.  But make a multitude of errors typing in that message box cause it is MUCH smaller     to find out I have to edit later cause I didnt see it at first!!being--just don--,21,15,0.052631579,Training,Training
4204.429368,no,yes,165,18289,2,0,0,0,What is the best lyme treatment if everyone is saying no  you don't have it  is there a treatment out there a person could  start on their own? <br/>  <br/> Melissa.,4,9,0.064516129,Training,Training
4209.71389,yes,yes,476,1452,2,0,0,0,I just got my PICC line removed (YAY!) and started taking cefdinir. 3 days later  I have a small bumpy rash  not red  slightly itchy. Away from doc on vacation so I called and he said to continue the cefdinir (I'm also taking zithro and have been for over a month but the cefdinir is new). I'm skeptical - can I be allergic? I'm afriad to take it. He says its the lyme coming out of my skin but I dunno. Rashes can be a signal for a serious reaction. Anyone have this problem?,3,94,0,Training,Training
